,date,open,high,low,close,volume,day,month,year,day_name
2443,2021-09-17,17709.65,17792.65,17537.85,17602.2,0,17,9,2021,Friday
2446,2021-09-20,17443.85,17622.3,17363.2,17373.75,0,20,9,2021,Monday
2447,2021-09-21,17450.5,17577.55,17326.5,17564.1,0,21,9,2021,Tuesday
2448,2021-09-22,17580.9,17610.3,17524.5,17548.35,0,22,9,2021,Wednesday
2449,2021-09-23,17670.85,17843.25,17647.65,17826.3,0,23,9,2021,Thursday
2450,2021-09-24,17897.45,17947.45,17820.15,17841.55,0,24,9,2021,Friday
2453,2021-09-27,17932.2,17943.35,17803.05,17855.1,0,27,9,2021,Monday
2454,2021-09-28,17906.45,17906.45,17576.45,17733.45,0,28,9,2021,Tuesday
2455,2021-09-29,17657.95,17781.05,17608.75,17708.55,0,29,9,2021,Wednesday
2456,2021-09-30,17718.9,17741.9,17585.4,17608.65,0,30,9,2021,Thursday
2457,2021-10-01,17531.9,17556.95,17453.15,17526.35,0,1,10,2021,Friday
2460,2021-10-04,17615.55,17750.1,17584.9,17700.5,0,4,10,2021,Monday
2461,2021-10-05,17661.35,17833.05,17643.3,17829.3,0,5,10,2021,Tuesday
2462,2021-10-06,17861.5,17884.5,17614.85,17626.45,0,6,10,2021,Wednesday
2463,2021-10-07,17810.55,17857.5,17766.05,17797.15,0,7,10,2021,Thursday
2464,2021-10-08,17886.85,17941.5,17840.5,17907.5,0,8,10,2021,Friday
2467,2021-10-11,17867.55,18041.2,17843.9,17953.7,0,11,10,2021,Monday
2468,2021-10-12,17915.8,18005.55,17865.6,18005.35,0,12,10,2021,Tuesday
2469,2021-10-13,18097.85,18197.7,18053.9,18165.75,0,13,10,2021,Wednesday
2470,2021-10-14,18272.85,18349.25,18249.15,18339.05,0,14,10,2021,Thursday
2474,2021-10-18,18500.1,18542.65,18447.0,18476.25,0,18,10,2021,Monday
2475,2021-10-19,18602.35,18602.35,18378.15,18427.25,0,19,10,2021,Tuesday
2476,2021-10-20,18439.9,18456.9,18209.8,18282.75,0,20,10,2021,Wednesday
2477,2021-10-21,18382.7,18382.7,18048.75,18219.6,0,21,10,2021,Thursday
2478,2021-10-22,18230.7,18313.35,18035.05,18111.5,0,22,10,2021,Friday
2481,2021-10-25,18229.5,18236.65,17970.3,18136.5,0,25,10,2021,Monday
2482,2021-10-26,18154.5,18308.95,18100.3,18308.95,0,26,10,2021,Tuesday
2483,2021-10-27,18295.85,18340.75,18168.1,18181.5,0,27,10,2021,Wednesday
2484,2021-10-28,18187.65,18187.65,17800.8,17862.9,0,28,10,2021,Thursday
2485,2021-10-29,17833.05,17915.3,17615.3,17708.8,0,29,10,2021,Friday
2488,2021-11-01,17783.15,17952.9,17699.0,17945.25,0,1,11,2021,Monday
2489,2021-11-02,17970.9,18010.85,17848.3,17889.15,0,2,11,2021,Tuesday
2490,2021-11-03,17947.95,17987.9,17758.25,17833.0,0,3,11,2021,Wednesday
2491,2021-11-04,17935.05,17947.4,17901.9,17918.9,0,4,11,2021,Thursday
2495,2021-11-08,18040.2,18087.4,17836.4,18080.7,0,8,11,2021,Monday
2496,2021-11-09,18084.35,18112.1,17983.1,18050.85,0,9,11,2021,Tuesday
2497,2021-11-10,17973.45,18060.95,17915.1,18010.1,0,10,11,2021,Wednesday
2498,2021-11-11,17967.45,17967.45,17799.5,17885.65,0,11,11,2021,Thursday
2499,2021-11-12,17977.6,18122.5,17906.0,18098.65,0,12,11,2021,Friday
2502,2021-11-15,18140.95,18209.6,18071.6,18092.0,0,15,11,2021,Monday
2503,2021-11-16,18127.05,18131.95,17959.15,17964.35,0,16,11,2021,Tuesday
2504,2021-11-17,17939.35,18022.3,17879.95,17887.2,0,17,11,2021,Wednesday
2505,2021-11-18,17890.55,17945.35,17688.85,17745.25,0,18,11,2021,Thursday
2509,2021-11-22,17796.25,17796.25,17281.95,17440.0,0,22,11,2021,Monday
2510,2021-11-23,17281.75,17553.2,17216.8,17495.1,0,23,11,2021,Tuesday
2511,2021-11-24,17550.05,17600.35,17355.65,17357.1,0,24,11,2021,Wednesday
2512,2021-11-25,17417.3,17563.85,17352.35,17547.0,0,25,11,2021,Thursday
2513,2021-11-26,17338.75,17344.95,16987.15,17006.55,0,26,11,2021,Friday
2516,2021-11-29,17055.8,17160.1,16783.95,17039.7,0,29,11,2021,Monday
2517,2021-11-30,17051.15,17324.45,16934.05,16975.15,0,30,11,2021,Tuesday
2518,2021-12-01,17104.4,17212.55,17064.75,17185.95,0,1,12,2021,Wednesday
2519,2021-12-02,17183.2,17417.75,17158.3,17401.5,0,2,12,2021,Thursday
2520,2021-12-03,17424.9,17488.3,17181.1,17210.3,0,3,12,2021,Friday
2523,2021-12-06,17209.05,17210.85,16893.6,16909.3,0,6,12,2021,Monday
2524,2021-12-07,17044.1,17251.25,16988.75,17180.5,0,7,12,2021,Tuesday
2525,2021-12-08,17315.25,17484.5,17312.55,17467.85,0,8,12,2021,Wednesday
2526,2021-12-09,17524.4,17539.8,17380.1,17502.65,0,9,12,2021,Thursday
2527,2021-12-10,17476.05,17534.05,17405.55,17499.2,0,10,12,2021,Friday
2530,2021-12-13,17619.1,17638.85,17356.1,17384.5,0,13,12,2021,Monday
2531,2021-12-14,17283.2,17375.7,17226.15,17319.5,0,14,12,2021,Tuesday
2532,2021-12-15,17323.65,17350.5,17193.25,17208.3,0,15,12,2021,Wednesday
2533,2021-12-16,17373.0,17374.6,17185.35,17285.6,0,16,12,2021,Thursday
2534,2021-12-17,17276.0,17292.45,16966.75,16994.05,0,17,12,2021,Friday
2537,2021-12-20,16824.25,16828.5,16410.4,16613.0,0,20,12,2021,Monday
2538,2021-12-21,16773.15,16936.35,16688.65,16786.9,0,21,12,2021,Tuesday
2539,2021-12-22,16865.55,16970.6,16819.7,16968.1,0,22,12,2021,Wednesday
2540,2021-12-23,17066.8,17117.95,17016.4,17051.35,0,23,12,2021,Thursday
2541,2021-12-24,17149.5,17151.45,16910.2,16999.9,0,24,12,2021,Friday
2544,2021-12-27,16937.75,17111.55,16833.7,17101.95,0,27,12,2021,Monday
2545,2021-12-28,17177.6,17249.4,17161.2,17233.35,0,28,12,2021,Tuesday
2546,2021-12-29,17220.1,17285.75,17176.95,17189.55,0,29,12,2021,Wednesday
2547,2021-12-30,17201.45,17264.0,17148.8,17228.95,0,30,12,2021,Thursday
2548,2021-12-31,17244.5,17400.55,17244.5,17364.25,0,31,12,2021,Friday
2551,2022-01-03,17387.15,17646.1,17387.15,17635.35,0,3,1,2022,Monday
2552,2022-01-04,17681.4,17827.3,17594.25,17807.35,0,4,1,2022,Tuesday
2553,2022-01-05,17820.1,17944.2,17750.1,17907.7,0,5,1,2022,Wednesday
2554,2022-01-06,17768.5,17795.8,17655.9,17746.0,0,6,1,2022,Thursday
2555,2022-01-07,17797.6,17904.65,17705.05,17818.2,0,7,1,2022,Friday
2558,2022-01-10,17913.3,18016.8,17879.8,18005.45,0,10,1,2022,Monday
2559,2022-01-11,17997.75,18080.95,17964.9,18059.0,0,11,1,2022,Tuesday
2560,2022-01-12,18170.4,18227.35,18129.95,18197.6,0,12,1,2022,Wednesday
2561,2022-01-13,18257.0,18271.55,18164.15,18258.55,0,13,1,2022,Thursday
2562,2022-01-14,18185.0,18286.6,18120.95,18235.5,0,14,1,2022,Friday
2565,2022-01-17,18235.65,18321.05,18234.05,18309.7,0,17,1,2022,Monday
2566,2022-01-18,18337.2,18350.6,18087.45,18113.8,0,18,1,2022,Tuesday
2567,2022-01-19,18129.2,18129.2,17885.3,17941.45,0,19,1,2022,Wednesday
2568,2022-01-20,17921.0,17934.3,17648.85,17782.95,0,20,1,2022,Thursday
2569,2022-01-21,17613.7,17707.25,17487.2,17650.45,0,21,1,2022,Friday
2572,2022-01-24,17575.15,17598.35,16998.45,17112.45,0,24,1,2022,Monday
2573,2022-01-25,17001.55,17308.9,16837.85,17267.3,0,25,1,2022,Tuesday
2575,2022-01-27,17062.0,17182.1,16867.05,17149.3,0,27,1,2022,Thursday
2576,2022-01-28,17208.3,17373.0,17077.75,17106.35,0,28,1,2022,Friday
2579,2022-01-31,17301.05,17409.9,17264.35,17338.3,0,31,1,2022,Monday
2580,2022-02-01,17529.45,17622.0,17245.45,17604.65,0,1,2,2022,Tuesday
2581,2022-02-02,17706.2,17793.75,17675.7,17791.6,0,2,2,2022,Wednesday
2582,2022-02-03,17767.75,17774.4,17512.95,17520.25,0,3,2,2022,Thursday
2583,2022-02-04,17590.2,17617.3,17463.9,17503.0,0,4,2,2022,Friday
2586,2022-02-07,17456.3,17535.95,17120.35,17210.0,0,7,2,2022,Monday
2587,2022-02-08,17279.85,17304.65,17043.65,17240.35,0,8,2,2022,Tuesday
2588,2022-02-09,17370.1,17476.4,17342.3,17471.6,0,9,2,2022,Wednesday
2589,2022-02-10,17554.1,17639.25,17427.2,17586.95,0,10,2,2022,Thursday
2590,2022-02-11,17451.0,17451.0,17303.2,17345.55,0,11,2,2022,Friday
2593,2022-02-14,17076.15,17082.75,16810.0,16819.7,0,14,2,2022,Monday
2594,2022-02-15,16933.25,17374.5,16840.4,17351.85,0,15,2,2022,Tuesday
2595,2022-02-16,17408.45,17489.9,17258.6,17293.05,0,16,2,2022,Wednesday
2596,2022-02-17,17396.55,17442.55,17236.3,17280.15,0,17,2,2022,Thursday
2597,2022-02-18,17236.05,17379.95,17220.2,17268.75,0,18,2,2022,Friday
2600,2022-02-21,17192.25,17350.8,17071.0,17205.75,0,21,2,2022,Monday
2601,2022-02-22,16847.95,17148.5,16847.95,17080.6,0,22,2,2022,Tuesday
2602,2022-02-23,17194.5,17220.65,17027.9,17054.7,0,23,2,2022,Wednesday
2603,2022-02-24,16548.9,16702.3,16204.4,16217.75,0,24,2,2022,Thursday
2604,2022-02-25,16515.65,16748.2,16488.95,16668.8,0,25,2,2022,Friday
2607,2022-02-28,16481.6,16814.75,16356.55,16789.45,0,28,2,2022,Monday
2609,2022-03-02,16593.1,16677.75,16479.15,16625.85,0,2,3,2022,Wednesday
2610,2022-03-03,16723.2,16767.95,16443.6,16508.75,0,3,3,2022,Thursday
2611,2022-03-04,16339.45,16455.55,16134.1,16243.55,0,4,3,2022,Friday
2614,2022-03-07,15867.95,16174.45,15713.7,15881.05,0,7,3,2022,Monday
2615,2022-03-08,15747.75,16027.9,15671.65,16014.65,0,8,3,2022,Tuesday
2616,2022-03-09,16078.0,16417.45,15992.75,16366.9,0,9,3,2022,Wednesday
2617,2022-03-10,16757.1,16757.1,16448.1,16566.3,0,10,3,2022,Thursday
2618,2022-03-11,16528.8,16694.0,16472.55,16620.5,0,11,3,2022,Friday
2621,2022-03-14,16633.7,16887.9,16607.95,16886.4,0,14,3,2022,Monday
2622,2022-03-15,16900.65,16926.85,16555.7,16645.0,0,15,3,2022,Tuesday
2623,2022-03-16,16876.65,16987.6,16840.55,16966.35,0,16,3,2022,Wednesday
2624,2022-03-17,17202.9,17344.6,17176.05,17299.4,0,17,3,2022,Thursday
2628,2022-03-21,17329.5,17352.1,17097.35,17113.85,0,21,3,2022,Monday
2629,2022-03-22,17120.4,17332.2,17006.4,17329.8,0,22,3,2022,Tuesday
2630,2022-03-23,17405.05,17441.7,17200.8,17223.55,0,23,3,2022,Wednesday
2631,2022-03-24,17094.95,17291.45,17094.55,17197.3,0,24,3,2022,Thursday
2632,2022-03-25,17289.0,17289.85,17077.05,17177.95,0,25,3,2022,Friday
2635,2022-03-28,17181.85,17234.4,17004.1,17214.7,0,28,3,2022,Monday
2636,2022-03-29,17297.2,17342.15,17236.3,17335.75,0,29,3,2022,Tuesday
2637,2022-03-30,17468.15,17522.15,17387.95,17471.6,0,30,3,2022,Wednesday
2638,2022-03-31,17519.2,17558.9,17435.6,17468.75,0,31,3,2022,Thursday
2639,2022-04-01,17436.9,17702.5,17431.7,17688.35,0,1,4,2022,Friday
2642,2022-04-04,17809.1,18087.25,17796.25,18036.05,0,4,4,2022,Monday
2643,2022-04-05,18080.6,18095.15,17922.6,17930.75,0,5,4,2022,Tuesday
2644,2022-04-06,17842.75,17900.3,17780.2,17799.3,0,6,4,2022,Wednesday
2645,2022-04-07,17723.3,17786.95,17624.1,17655.15,0,7,4,2022,Thursday
2646,2022-04-08,17698.15,17842.4,17602.2,17800.3,0,8,4,2022,Friday
2649,2022-04-11,17740.9,17778.95,17651.15,17679.65,0,11,4,2022,Monday
2650,2022-04-12,17584.85,17595.15,17443.1,17519.95,0,12,4,2022,Tuesday
2651,2022-04-13,17599.9,17662.95,17457.45,17467.45,0,13,4,2022,Wednesday
2656,2022-04-18,17183.45,17237.25,17068.5,17185.8,0,18,4,2022,Monday
2657,2022-04-19,17258.95,17273.15,16826.05,16869.15,0,19,4,2022,Tuesday
2658,2022-04-20,17045.25,17186.5,16979.1,17149.6,0,20,4,2022,Wednesday
2659,2022-04-21,17234.6,17414.35,17216.2,17400.1,0,21,4,2022,Thursday
2660,2022-04-22,17242.75,17315.05,17149.75,17172.1,0,22,4,2022,Friday
2663,2022-04-25,17009.05,17053.95,16888.85,16983.2,0,25,4,2022,Monday
2664,2022-04-26,17121.3,17223.4,17065.3,17201.45,0,26,4,2022,Tuesday
2665,2022-04-27,17073.35,17109.5,16958.65,17037.65,0,27,4,2022,Wednesday
2666,2022-04-28,17189.5,17322.5,17071.2,17231.35,0,28,4,2022,Thursday
2667,2022-04-29,17329.25,17377.3,17054.0,17111.6,0,29,4,2022,Friday
2670,2022-05-02,16924.45,17091.85,16919.4,17064.7,0,2,5,2022,Monday
2672,2022-05-04,17096.6,17129.25,16624.7,16694.7,0,4,5,2022,Wednesday
2673,2022-05-05,16854.75,16944.4,16652.8,16669.2,0,5,5,2022,Thursday
2674,2022-05-06,16415.55,16483.95,16342.45,16438.25,0,6,5,2022,Friday
2677,2022-05-09,16227.7,16403.15,16142.65,16308.4,0,9,5,2022,Monday
2678,2022-05-10,16248.9,16404.45,16198.55,16207.75,0,10,5,2022,Tuesday
2679,2022-05-11,16270.05,16316.7,15993.0,16202.25,0,11,5,2022,Wednesday
2680,2022-05-12,16021.1,16035.2,15737.35,15826.45,0,12,5,2022,Thursday
2681,2022-05-13,15977.0,16083.2,15741.05,15767.15,0,13,5,2022,Friday
2684,2022-05-16,15845.1,15977.25,15741.35,15864.5,0,16,5,2022,Monday
2685,2022-05-17,15912.6,16282.6,15908.4,16282.6,0,17,5,2022,Tuesday
2686,2022-05-18,16318.15,16399.55,16211.8,16256.45,0,18,5,2022,Wednesday
2687,2022-05-19,15917.4,15983.45,15776.35,15828.45,0,19,5,2022,Thursday
2688,2022-05-20,16043.8,16282.4,16004.85,16278.7,0,20,5,2022,Friday
2691,2022-05-23,16290.95,16414.35,16187.45,16191.65,0,23,5,2022,Monday
2692,2022-05-24,16225.55,16261.7,16079.1,16139.5,0,24,5,2022,Tuesday
2693,2022-05-25,16196.35,16222.95,16007.25,16037.8,0,25,5,2022,Wednesday
2694,2022-05-26,16105.0,16203.4,15904.15,16201.55,0,26,5,2022,Thursday
2695,2022-05-27,16296.6,16370.45,16223.95,16356.1,0,27,5,2022,Friday
2698,2022-05-30,16527.9,16695.2,16515.5,16668.2,0,30,5,2022,Monday
2699,2022-05-31,16578.45,16690.65,16522.2,16578.25,0,31,5,2022,Tuesday
2700,2022-06-01,16594.4,16648.5,16439.05,16540.8,0,1,6,2022,Wednesday
2701,2022-06-02,16481.65,16645.75,16445.2,16637.4,0,2,6,2022,Thursday
2702,2022-06-03,16761.65,16793.25,16568.5,16583.6,0,3,6,2022,Friday
2705,2022-06-06,16530.7,16610.85,16445.65,16563.65,0,6,6,2022,Monday
2706,2022-06-07,16469.6,16473.7,16347.8,16404.45,0,7,6,2022,Tuesday
2707,2022-06-08,16474.95,16513.45,16294.25,16335.4,0,8,6,2022,Wednesday
2708,2022-06-09,16263.85,16492.5,16246.1,16481.8,0,9,6,2022,Thursday
2709,2022-06-10,16283.95,16324.4,16173.25,16191.45,0,10,6,2022,Friday
2712,2022-06-13,15877.55,15881.1,15684.4,15800.95,0,13,6,2022,Monday
2713,2022-06-14,15674.25,15857.85,15660.95,15741.95,0,14,6,2022,Tuesday
2714,2022-06-15,15729.25,15783.45,15679.7,15682.9,0,15,6,2022,Wednesday
2715,2022-06-16,15832.25,15862.25,15335.8,15348.2,0,16,6,2022,Thursday
2716,2022-06-17,15272.65,15399.05,15185.55,15330.75,0,17,6,2022,Friday
2719,2022-06-20,15334.5,15382.0,15192.5,15368.9,0,20,6,2022,Monday
2720,2022-06-21,15455.95,15707.25,15420.4,15634.15,0,21,6,2022,Tuesday
2721,2022-06-22,15545.65,15558.05,15386.4,15401.1,0,22,6,2022,Wednesday
2722,2022-06-23,15451.55,15628.25,15368.45,15577.55,0,23,6,2022,Thursday
2723,2022-06-24,15657.4,15747.4,15619.8,15698.95,0,24,6,2022,Friday
2726,2022-06-27,15926.2,15926.5,15816.25,15836.1,0,27,6,2022,Monday
2727,2022-06-28,15757.45,15887.75,15710.45,15883.0,0,28,6,2022,Tuesday
2728,2022-06-29,15701.7,15861.3,15689.1,15783.35,0,29,6,2022,Wednesday
2729,2022-06-30,15774.5,15889.65,15732.05,15735.9,0,30,6,2022,Thursday
2730,2022-07-01,15703.7,15791.7,15511.85,15764.0,0,1,7,2022,Friday
2733,2022-07-04,15710.5,15852.3,15662.5,15829.15,0,4,7,2022,Monday
2734,2022-07-05,15909.15,16025.75,15785.7,15799.95,0,5,7,2022,Tuesday
2735,2022-07-06,15818.2,16010.8,15801.5,16007.85,0,6,7,2022,Wednesday
2736,2022-07-07,16113.75,16150.05,16047.05,16136.85,0,7,7,2022,Thursday
2737,2022-07-08,16273.65,16273.65,16157.9,16217.5,0,8,7,2022,Friday
2740,2022-07-11,16136.15,16248.4,16115.65,16199.05,0,11,7,2022,Monday
2741,2022-07-12,16126.2,16158.65,16032.25,16037.75,0,12,7,2022,Tuesday
2742,2022-07-13,16128.2,16139.85,15950.55,15975.75,0,13,7,2022,Wednesday
2743,2022-07-14,16018.85,16070.5,15859.2,15947.95,0,14,7,2022,Thursday
2744,2022-07-15,16010.8,16066.45,15927.45,16052.85,0,15,7,2022,Friday
2747,2022-07-18,16151.4,16286.8,16146.65,16281.4,0,18,7,2022,Monday
2748,2022-07-19,16187.05,16359.15,16187.05,16329.3,0,19,7,2022,Tuesday
2749,2022-07-20,16562.8,16588.0,16491.15,16495.8,0,20,7,2022,Wednesday
2750,2022-07-21,16523.55,16624.15,16485.85,16609.8,0,21,7,2022,Thursday
2751,2022-07-22,16661.25,16752.25,16611.0,16714.3,0,22,7,2022,Friday
2754,2022-07-25,16662.55,16704.95,16564.5,16610.05,0,25,7,2022,Monday
2755,2022-07-26,16632.9,16634.75,16463.55,16466.55,0,26,7,2022,Tuesday
2756,2022-07-27,16475.35,16652.55,16439.7,16642.75,0,27,7,2022,Wednesday
2757,2022-07-28,16774.85,16943.6,16748.3,16922.05,0,28,7,2022,Thursday
2758,2022-07-29,17079.5,17172.2,17018.35,17157.95,0,29,7,2022,Friday
2761,2022-08-01,17243.2,17355.65,17156.3,17332.3,0,1,8,2022,Monday
2762,2022-08-02,17310.15,17389.7,17217.4,17294.85,0,2,8,2022,Tuesday
2763,2022-08-03,17349.25,17406.4,17226.0,17392.9,0,3,8,2022,Wednesday
2764,2022-08-04,17463.1,17489.25,17161.8,17364.0,0,4,8,2022,Thursday
2765,2022-08-05,17423.65,17474.1,17349.6,17389.05,0,5,8,2022,Friday
2768,2022-08-08,17401.5,17548.7,17361.0,17527.85,0,8,8,2022,Monday
2770,2022-08-10,17566.1,17566.1,17443.55,17523.75,0,10,8,2022,Wednesday
2771,2022-08-11,17711.65,17716.65,17632.35,17638.65,0,11,8,2022,Thursday
2772,2022-08-12,17659.65,17724.25,17598.15,17698.65,0,12,8,2022,Friday
2776,2022-08-16,17797.2,17838.75,17764.6,17828.3,0,16,8,2022,Tuesday
2777,2022-08-17,17868.15,17965.4,17834.6,17930.95,0,17,8,2022,Wednesday
2778,2022-08-18,17898.65,17967.55,17852.5,17964.45,0,18,8,2022,Thursday
2779,2022-08-19,17966.55,17989.15,17711.15,17726.95,0,19,8,2022,Friday
2782,2022-08-22,17682.9,17687.55,17468.1,17494.35,0,22,8,2022,Monday
2783,2022-08-23,17357.35,17624.5,17346.95,17623.35,0,23,8,2022,Tuesday
2784,2022-08-24,17525.45,17622.15,17499.9,17607.55,0,24,8,2022,Wednesday
2785,2022-08-25,17679.0,17726.4,17488.6,17508.2,0,25,8,2022,Thursday
2786,2022-08-26,17619.3,17685.2,17520.15,17582.9,0,26,8,2022,Friday
2789,2022-08-29,17188.65,17379.6,17168.25,17339.1,0,29,8,2022,Monday
2790,2022-08-30,17414.95,17776.85,17409.7,17744.2,0,30,8,2022,Tuesday
2792,2022-09-01,17485.7,17695.5,17469.0,17563.25,0,1,9,2022,Thursday
2793,2022-09-02,17598.4,17643.0,17477.1,17527.85,0,2,9,2022,Friday
2796,2022-09-05,17546.45,17682.95,17546.45,17653.9,0,5,9,2022,Monday
2797,2022-09-06,17695.7,17764.0,17587.95,17651.6,0,6,9,2022,Tuesday
2798,2022-09-07,17519.4,17650.7,17519.4,17629.5,0,7,9,2022,Wednesday
2799,2022-09-08,17748.15,17806.95,17692.9,17800.1,0,8,9,2022,Thursday
2800,2022-09-09,17923.35,17925.3,17786.15,17829.3,0,9,9,2022,Friday
2803,2022-09-12,17890.85,17980.2,17890.85,17931.6,0,12,9,2022,Monday
2804,2022-09-13,18044.45,18087.95,18016.05,18066.5,0,13,9,2022,Tuesday
2805,2022-09-14,17771.15,18090.65,17771.15,18000.65,0,14,9,2022,Wednesday
2806,2022-09-15,18046.35,18095.4,17861.95,17872.3,0,15,9,2022,Thursday
2807,2022-09-16,17796.8,17815.8,17498.7,17550.1,0,16,9,2022,Friday
2810,2022-09-19,17540.65,17665.95,17431.0,17631.85,0,19,9,2022,Monday
2811,2022-09-20,17770.4,17918.45,17761.95,17791.25,0,20,9,2022,Tuesday
2812,2022-09-21,17766.35,17838.7,17663.7,17715.9,0,21,9,2022,Wednesday
2813,2022-09-22,17609.65,17722.65,17532.7,17635.95,0,22,9,2022,Thursday
2814,2022-09-23,17593.85,17640.45,17293.0,17332.25,0,23,9,2022,Friday
2817,2022-09-26,17156.3,17195.75,16979.1,17027.85,0,26,9,2022,Monday
2818,2022-09-27,17110.9,17175.6,16943.3,17043.45,0,27,9,2022,Tuesday
2819,2022-09-28,16870.55,17037.55,16820.9,16826.15,0,28,9,2022,Wednesday
2820,2022-09-29,16993.6,17025.85,16788.95,16842.9,0,29,9,2022,Thursday
2821,2022-09-30,16798.05,17186.8,16748.7,17107.2,0,30,9,2022,Friday
2824,2022-10-03,17102.1,17113.15,16855.6,16876.0,0,3,10,2022,Monday
2825,2022-10-04,17147.45,17284.45,17126.85,17277.45,0,4,10,2022,Tuesday
2827,2022-10-06,17379.25,17428.3,17317.0,17317.0,0,6,10,2022,Thursday
2828,2022-10-07,17287.2,17336.95,17217.5,17316.15,0,7,10,2022,Friday
2831,2022-10-10,17094.35,17279.9,17065.8,17252.45,0,10,10,2022,Monday
2832,2022-10-11,17256.05,17256.05,16950.65,16964.15,0,11,10,2022,Tuesday
2833,2022-10-12,17025.55,17141.65,16960.5,17129.05,0,12,10,2022,Wednesday
2834,2022-10-13,17087.35,17111.0,16957.65,17017.8,0,13,10,2022,Thursday
2835,2022-10-14,17322.3,17347.65,17170.1,17200.35,0,14,10,2022,Friday
2838,2022-10-17,17144.8,17328.2,17098.95,17320.55,0,17,10,2022,Monday
2839,2022-10-18,17438.75,17527.4,17438.75,17490.6,0,18,10,2022,Tuesday
2840,2022-10-19,17568.15,17607.15,17472.9,17518.85,0,19,10,2022,Wednesday
2841,2022-10-20,17423.1,17584.1,17421.5,17565.25,0,20,10,2022,Thursday
2842,2022-10-21,17622.85,17669.75,17521.25,17583.75,0,21,10,2022,Friday
2845,2022-10-24,17736.35,17776.5,17708.4,17738.95,0,24,10,2022,Monday
2846,2022-10-25,17808.3,17808.3,17639.5,17642.65,0,25,10,2022,Tuesday
2848,2022-10-27,17771.4,17783.0,17654.7,17758.9,0,27,10,2022,Thursday
2849,2022-10-28,17756.4,17838.6,17724.0,17795.95,0,28,10,2022,Friday
2852,2022-10-31,17910.2,18022.7,17901.2,18015.7,0,31,10,2022,Monday
2853,2022-11-01,18130.7,18175.4,18060.9,18142.75,0,1,11,2022,Tuesday
2854,2022-11-02,18177.9,18177.9,18049.95,18072.1,0,2,11,2022,Wednesday
2855,2022-11-03,17968.35,18105.7,17964.6,18048.05,0,3,11,2022,Thursday
2856,2022-11-04,18053.4,18134.2,18017.5,18127.9,0,4,11,2022,Friday
2859,2022-11-07,18211.75,18254.35,18064.9,18203.35,0,7,11,2022,Monday
2861,2022-11-09,18288.25,18288.25,18118.65,18121.05,0,9,11,2022,Wednesday
2862,2022-11-10,18044.35,18102.95,17969.6,18036.8,0,10,11,2022,Thursday
2863,2022-11-11,18272.35,18360.75,18260.25,18355.3,0,11,11,2022,Friday
2866,2022-11-14,18376.4,18399.0,18311.8,18320.25,0,14,11,2022,Monday
2867,2022-11-15,18362.75,18426.55,18282.25,18421.55,0,15,11,2022,Tuesday
2868,2022-11-16,18398.25,18441.65,18344.5,18401.35,0,16,11,2022,Wednesday
2869,2022-11-17,18358.7,18417.2,18313.05,18333.95,0,17,11,2022,Thursday
2870,2022-11-18,18382.95,18393.8,18210.4,18304.35,0,18,11,2022,Friday
2873,2022-11-21,18246.4,18253.15,18133.9,18157.95,0,21,11,2022,Monday
2874,2022-11-22,18179.15,18257.4,18138.5,18251.5,0,22,11,2022,Tuesday
2875,2022-11-23,18325.2,18325.2,18248.25,18254.1,0,23,11,2022,Wednesday
2876,2022-11-24,18326.1,18527.45,18294.45,18510.85,0,24,11,2022,Thursday
2877,2022-11-25,18528.45,18534.7,18445.5,18498.4,0,25,11,2022,Friday
2880,2022-11-28,18430.55,18614.1,18430.55,18553.4,0,28,11,2022,Monday
2881,2022-11-29,18552.45,18677.7,18552.45,18603.6,0,29,11,2022,Tuesday
2882,2022-11-30,18625.7,18810.95,18617.3,18776.95,0,30,11,2022,Wednesday
2883,2022-12-01,18871.95,18886.6,18778.5,18800.95,0,1,12,2022,Thursday
2884,2022-12-02,18752.4,18778.55,18639.6,18705.2,0,2,12,2022,Friday
2887,2022-12-05,18719.55,18723.85,18591.95,18694.05,0,5,12,2022,Monday
2888,2022-12-06,18600.65,18654.2,18579.2,18647.8,0,6,12,2022,Tuesday
2889,2022-12-07,18638.85,18668.05,18529.1,18550.75,0,7,12,2022,Wednesday
2890,2022-12-08,18570.85,18624.55,18537.2,18614.4,0,8,12,2022,Thursday
2891,2022-12-09,18662.4,18662.4,18411.15,18493.25,0,9,12,2022,Friday
2894,2022-12-12,18402.15,18521.0,18347.05,18494.7,0,12,12,2022,Monday
2895,2022-12-13,18524.4,18617.1,18491.7,18596.75,0,13,12,2022,Tuesday
2896,2022-12-14,18671.25,18695.85,18633.2,18643.0,0,14,12,2022,Wednesday
2897,2022-12-15,18614.4,18651.45,18388.4,18399.75,0,15,12,2022,Thursday
2898,2022-12-16,18319.1,18440.5,18255.7,18270.1,0,16,12,2022,Friday
2901,2022-12-19,18288.1,18431.25,18244.65,18426.2,0,19,12,2022,Monday
2902,2022-12-20,18340.3,18404.65,18203.2,18385.85,0,20,12,2022,Tuesday
2903,2022-12-21,18435.15,18472.5,18164.0,18207.55,0,21,12,2022,Wednesday
2904,2022-12-22,18288.8,18317.05,18068.95,18114.7,0,22,12,2022,Thursday
2905,2022-12-23,17977.65,18045.8,17780.45,17824.1,0,23,12,2022,Friday
2908,2022-12-26,17830.4,18083.5,17775.55,18009.6,0,26,12,2022,Monday
